"Affy_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"	"diffexpressed2"	"Gene.Symbol"	"Symbol"
"206067_s_at"	-0.143890859978892	3.27926405807569	-1.38929400111784	0.196283262102807	0.503461594833503	-6.60034400231172	"NO"	"NO"	"WT1"	"WT1"
"206068_s_at"	0.0782365748031832	3.47862713362451	0.701097531997962	0.499968805489868	0.776806504989624	-7.30452693506929	"NO"	"NO"	"ACADL"	"ACADL"
"206071_s_at"	0.0390755328906245	3.38440660975534	0.344661451204292	0.737818496685348	0.900772337350617	-7.50352652911285	"NO"	"NO"	"EPHA3"	"EPHA3"
"206076_at"	-0.024887782390846	5.96631943643453	-0.246816838287198	0.810274535267355	0.932119176395864	-7.53511171875559	"NO"	"NO"	"LRRC23"	"LRRC23"
"206084_at"	1.00447745743892	3.33408377609912	6.45903194229103	8.95625561830675e-05	0.001944731040234	1.23623551955132	"UP"	"NO"	"PTPRR"	"PTPRR"
"206087_x_at"	0.202139489412668	7.26941625196826	2.11630581198744	0.0616778592895549	0.257000820893463	-5.5464417334465	"NO"	"NO"	"HFE"	"HFE"
"206089_at"	0.0330706713395665	4.51096005528896	0.249084979197501	0.808570180051019	0.931453949470328	-7.53449603766264	"NO"	"NO"	"NELL1"	"NELL1"
"206106_at"	0.0978964200654184	6.83414390961677	1.06483717261736	0.313132349060788	0.633219441327481	-6.97837418258707	"NO"	"NO"	"MAPK12"	"MAPK12"
"206125_s_at"	-0.0216046814085846	5.03460825011643	-0.184456259751696	0.857513577340626	0.950670854620734	-7.54985479313318	"NO"	"NO"	"KLK8"	"KLK8"
"206129_s_at"	-0.178075611045578	5.96870387926982	-1.92136274528632	0.0849985447017153	0.313223389604791	-5.84989663620666	"NO"	"NO"	"ARSB"	"ARSB"
"206132_at"	0.930762333248625	6.20458841760072	6.62397135491394	7.32870844622288e-05	0.00166047859011645	1.45062598444409	"NO"	"NO"	"MCC"	"MCC"
"206133_at"	-0.206361336895132	7.35585011731124	-1.88742182141015	0.0898279478533425	0.32405272162058	-5.90146079084656	"NO"	"NO"	"XAF1"	"XAF1"
"206136_at"	-0.215357044989135	4.92476669926942	-1.70605550574167	0.120243191513478	0.384102389343269	-6.16944682252213	"NO"	"NO"	"FZD5"	"FZD5"
"206140_at"	0.0878700636526202	3.09443111382222	0.798510296085934	0.443979134643329	0.740213428877967	-7.22855155864812	"NO"	"NO"	"LHX2"	"LHX2"
"206143_at"	0.0110822321389388	2.62130501684111	0.113710868950712	0.911821949894993	0.971240205391795	-7.56144719379915	"NO"	"NO"	"SLC26A3"	"SLC26A3"
"206146_s_at"	0.0068681710764773	5.22446852837496	0.0684532650273761	0.94683685136633	0.982626344792564	-7.56598491171785	"NO"	"NO"	"RHAG"	"RHAG"
"206152_at"	0.0700824210301763	5.40556777033738	0.676740386569308	0.514627638152845	0.785537942193232	-7.32213782936487	"NO"	"NO"	"AGAP2"	"AGAP2"
"206158_s_at"	0.0252547497295961	11.9912159240345	0.232417405126187	0.821118808666605	0.936657175327354	-7.53889061686121	"NO"	"NO"	"CNBP"	"CNBP"
"206161_s_at"	-0.0424840060917351	4.59058880332791	-0.468927228188377	0.649643124845654	0.859218603520552	-7.44880089255095	"NO"	"NO"	"SYT5"	"SYT5"
"206164_at"	0.145496134895557	3.46306176134743	1.25600564227089	0.238972234057555	0.556086435865543	-6.76438494041513	"NO"	"NO"	"CLCA2"	"CLCA2"
"206178_at"	-0.0295126941266766	4.38385658443337	-0.322190340877098	0.754250564851489	0.908451313503051	-7.5116865782586	"NO"	"NO"	"PLA2G5"	"PLA2G5"
"206180_x_at"	0.0306814670234656	7.56478171966873	0.267190336718251	0.795003834628737	0.925554897649771	-7.52938226492259	"NO"	"NO"	"ZNF747"	"ZNF747"
"206183_s_at"	0.650043697758793	5.22856222130018	6.86104047947933	5.52564311143315e-05	0.00133501783967127	1.75260992580788	"NO"	"NO"	"HERC3 /// LOC101929134"	"HERC3"
"206193_s_at"	-0.074882396136446	4.10033892948036	-0.707658450692357	0.496064669574845	0.774222451344207	-7.29968712651152	"NO"	"NO"	"CDSN"	"CDSN"
"206195_x_at"	-0.0600820437252239	4.30122551861219	-0.515524311307665	0.617909147750862	0.84280760982977	-7.42415729383463	"NO"	"NO"	"GH2"	"GH2"
"206199_at"	-0.129323787204147	3.40403832064023	-1.07868736972001	0.307218777669366	0.627160166421825	-6.96377926265474	"NO"	"NO"	"CEACAM7"	"CEACAM7"
"206200_s_at"	0.0822490268893468	10.7712260518927	0.698635495143119	0.501438747553977	0.777498823734152	-7.306332622653	"NO"	"NO"	"ANXA11"	"ANXA11"
"206202_at"	0.108180677328448	2.51973684708165	0.895009055487455	0.392782268104512	0.701396907329487	-7.14484109019712	"NO"	"NO"	"MEOX2"	"MEOX2"
"206205_at"	0.145950034096956	7.90909215179695	0.91163538756972	0.38439621591718	0.695360089989589	-7.12959898948738	"NO"	"NO"	"MPHOSPH9"	"MPHOSPH9"
"206209_s_at"	0.0331472441978646	3.91294290094802	0.317993765334942	0.757334024008591	0.909630568314158	-7.51315090233895	"NO"	"NO"	"CA4"	"CA4"
"206220_s_at"	0.358719082488363	6.89901671957233	3.50321665830682	0.00610806857922326	0.0500087825050961	-3.22703679915757	"NO"	"NO"	"RASA3"	"RASA3"
"206222_at"	-0.1117809411475	3.79699549814645	-1.07667648336939	0.308071990337286	0.628266918004145	-6.96590744739729	"NO"	"NO"	"TNFRSF10C"	"TNFRSF10C"
