"Gene_id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"	"diffexpressed2"	"Symbol"
"GI_22749312-S"	-0.0145567050729865	7.40914288863466	-0.776387763070584	0.441606907934706	0.878549496139719	-6.07611106171678	"NO"	"NO"	"MGC45962"
"GI_22749318-S"	0.00442058739948958	7.3932859317592	0.235007694351949	0.815275470070917	0.971675579823193	-6.34598082451674	"NO"	"NO"	"FLJ32800"
"GI_22749324-S"	-0.0158385025787267	7.31937354066903	-1.38092650420868	0.174163508394932	0.7000458959317	-5.44660205828831	"NO"	"NO"	"FLJ31751"
"GI_22749326-S"	-0.0774108371095243	7.96181136019084	-2.37713665263842	0.0217870812607088	0.343054632267043	-3.73554557744534	"NO"	"NO"	"FLJ25157"
"GI_22749328-S"	-0.000143898028206024	7.28232833661295	-0.00854447012140457	0.993220583242608	0.99891288659554	-6.37335325854894	"NO"	"NO"	"FLJ38607"
"GI_22749336-S"	0.00564283728029658	7.46654214772019	0.387354728289512	0.700330924926754	0.948379836065062	-6.29900727945199	"NO"	"NO"	"THAP8"
"GI_22749340-S"	0.0174004073943577	7.54875504091474	0.660379684471216	0.512397354133606	0.90343756112477	-6.15790404218829	"NO"	"NO"	"MGC34648"
"GI_22749342-S"	-0.000235705993317126	7.27196691099077	-0.0159579756378975	0.987338896677091	0.99800514546148	-6.37326305342996	"NO"	"NO"	"DKFZp761G0122"
"GI_22749344-S"	-0.0147386444351243	7.32935066526519	-1.19198705803871	0.239553049362631	0.75969890519153	-5.67910403076464	"NO"	"NO"	"FLJ23867"
"GI_22749348-S"	-0.00725848685222452	7.23973991856165	-0.723499069766587	0.473140653734803	0.890220931329856	-6.11500045076945	"NO"	"NO"	"FLJ31401"
"GI_22749350-S"	0.0907217100310893	7.75470186696986	1.35644289554454	0.181766680397798	0.70841660196707	-5.47850774832564	"NO"	"NO"	"FLJ40873"
"GI_22749352-S"	-0.0157749872824589	7.30534466207161	-1.25591547232241	0.215668191712637	0.74123386127146	-5.6039841928622	"NO"	"NO"	"FLJ40773"
"GI_22749356-S"	0.00097100673926942	7.25702439181783	0.0871538704181788	0.930938262218811	0.989581922081684	-6.36961783059932	"NO"	"NO"	"FLJ25369"
"GI_22749358-S"	-0.00224525858854818	7.27986230829111	-0.217733049031333	0.828627485929519	0.972870636073543	-6.34986006068579	"NO"	"NO"	"MGC40423"
"GI_22749362-S"	0.0188672908377789	8.95122204255403	0.108145492734305	0.914364012987731	0.988126605089776	-6.36758242824951	"NO"	"NO"	"FBX15"
"GI_22749364-S"	-0.000703322333397871	7.39634983355051	-0.0372385416876592	0.97046053279802	0.996212956616752	-6.37270089600878	"NO"	"NO"	"FLJ35105"
"GI_22749366-S"	0.122352424203159	8.34763866540729	2.26465850274739	0.028429395338153	0.374456189326868	-3.96614081624128	"NO"	"NO"	"FLJ32028"
"GI_22749370-S"	0.038500794239388	8.16887986740602	1.03892642985088	0.304423361069125	0.807536809522718	-5.84393128478101	"NO"	"NO"	"MGC10198"
"GI_22749372-S"	-0.0180589344406243	7.39616283249601	-0.793877172372206	0.431459138071534	0.873814561387811	-6.06266388161685	"NO"	"NO"	"FLJ33167"
"GI_22749374-S"	0.104291969532587	7.86111847462715	1.43779305493726	0.157453470712003	0.674602440323083	-5.37048553270928	"NO"	"NO"	"FLJ39653"
"GI_22749376-S"	-0.0095673840757895	7.33805358787763	-0.711974567143746	0.480178237034781	0.893610864853361	-6.12311940903448	"NO"	"NO"	"MGC29463"
"GI_22749378-S"	0.013085244782526	7.35812245003574	0.697916565660692	0.488842250304055	0.896062723411028	-6.13285072738848	"NO"	"NO"	"FLJ33641"
"GI_22749380-S"	-0.0120121213093825	7.28016843231552	-1.07755210452978	0.287011681113654	0.799637785520988	-5.80435498234323	"NO"	"NO"	"SLM1"
"GI_22749386-S"	-0.0331628680881844	7.27771768317049	-1.0700574230788	0.290334668093271	0.80103502795862	-5.81214132821694	"NO"	"NO"	"ZCCHC5"
"GI_22749392-S"	0.0182865982644742	7.31284036237643	1.47411524320332	0.147455255893905	0.66074062595035	-5.32040744360078	"NO"	"NO"	"FLJ38377"
"GI_22749400-S"	-0.0185056373153669	7.30596285310094	-1.60261970467891	0.116058897114281	0.610704333896213	-5.13423193250492	"NO"	"NO"	"FLJ35283"
"GI_22749406-S"	-0.00683214025714562	7.6731663725865	-0.248645423403716	0.804773344976432	0.97026588978667	-6.34270974094118	"NO"	"NO"	"MGC9850"
"GI_22749412-S"	0.000987678602687225	7.37319610527746	0.0911590594412766	0.927773283393531	0.989410110007432	-6.36926324083344	"NO"	"NO"	"FLJ32820"
"GI_22749416-S"	-0.0162086602965905	7.4055821721348	-0.75231153735991	0.45580520085519	0.885364214438981	-6.09414582483223	"NO"	"NO"	"MGC10233"
"GI_22749418-S"	-0.000345651723088203	7.30457101929267	-0.0266339537481976	0.978870182312145	0.997225338870571	-6.37303725030776	"NO"	"NO"	"MGC43033"
"GI_22749420-S"	-0.000620996092091097	7.30769646506501	-0.0396855203000591	0.968520476854711	0.996212956616752	-6.37260742490716	"NO"	"NO"	"MGC35295"
"GI_22749422-S"	-0.00629882586775299	7.26644738626023	-0.518441144421644	0.606706202372705	0.928258003377984	-6.24032577465155	"NO"	"NO"	"FLJ30719"
"GI_22749424-S"	0.0336458800461452	7.36749834952756	1.89649252183572	0.0643654834177765	0.508589136442359	-4.65743441937864	"NO"	"NO"	"NURIT"
"GI_22749426-S"	-0.0470420459111276	7.90711917187011	-1.32412340914713	0.192189787839314	0.722424771266962	-5.51982089442622	"NO"	"NO"	"FLJ36874"
"GI_22749428-S"	-0.0542910620514148	7.70217830994583	-0.83751114191506	0.406758741720227	0.861626322964238	-6.02784783624244	"NO"	"NO"	"FLJ38159"
"GI_22749430-S"	0.0340411202365676	7.45445592353218	1.17583959964136	0.245880450339684	0.765097229468939	-5.69749747153624	"NO"	"NO"	"FLJ32009"
"GI_22749432-S"	0.00430978223750067	7.23047813622988	0.33935730147213	0.735929018830474	0.957158204859476	-6.31627589767898	"NO"	"NO"	"SLC39A12"
"GI_22749442-S"	-0.0889650599179239	7.64025709673104	-1.52508298879567	0.134279549452758	0.641847448723895	-5.24823592882417	"NO"	"NO"	"FLJ34588"
"GI_22749444-S"	-0.0294721340182047	7.34505632246359	-2.13083942262234	0.038635774088531	0.427503699296722	-4.22893442653069	"NO"	"NO"	"MGC39571"
"GI_22749448-S"	-0.0189207143545689	7.30250926654346	-1.31798728000267	0.194219057283713	0.724794808625123	-5.52756082755699	"NO"	"NO"	"C6orf65"
"GI_22749452-S"	0.00706343799052611	7.43140898312967	0.349737307664013	0.728177463801409	0.95626921582941	-6.31273354483748	"NO"	"NO"	"C6orf89"
"GI_22749454-S"	0.00810343739362018	7.34574102889886	0.636979681822705	0.527385372863721	0.907660618316409	-6.17283511586383	"NO"	"NO"	"MGC33993"
"GI_22749456-S"	0.00842951567282402	7.26245566852264	0.654413103872386	0.516197108239676	0.904024877712158	-6.16176136738097	"NO"	"NO"	"MGC40222"
"GI_22749458-S"	0.00696566449113067	7.32048130315218	0.554189588117776	0.582209797533633	0.921840143692371	-6.22140930334518	"NO"	"NO"	"GPC2"
"GI_22749462-S"	0.0094032290163133	7.26760710069722	0.8427485894273	0.40385363360467	0.86059188214593	-6.02354752569645	"NO"	"NO"	"DKFZp434L192"
"GI_22749464-S"	-0.0238313397876251	7.57828860962459	-0.764861829026066	0.448371108026729	0.881905311500423	-6.08481378490166	"NO"	"NO"	"DKFZp586I1420"
"GI_22749470-S"	-0.0016522050057004	7.26915902253155	-0.125098361632025	0.901006314402541	0.984892019579826	-6.36561944477266	"NO"	"NO"	"FLJ40283"
"GI_22749478-S"	0.0275898860315689	7.37988744267341	1.65405934380049	0.105118353626806	0.590963154253747	-5.05583133672129	"NO"	"NO"	"MGC40499"
"GI_22749480-S"	0.00456432478227153	7.29457072685915	0.358548966635351	0.721619560181197	0.954086838122286	-6.30964314161437	"NO"	"NO"	"MGC39830"
"GI_22749482-S"	0.00226651971353764	7.31136723294282	0.146674513922779	0.884048116454837	0.983195521500595	-6.36270876567515	"NO"	"NO"	"FLJ30313"
"GI_22749488-S"	0.0036382006308191	7.27673536591205	0.203112800834257	0.839968154455752	0.974633590624393	-6.35291241543291	"NO"	"NO"	"FLJ30934"
"GI_22749492-S"	-0.00222796940714431	7.28063499345006	-0.209394332105224	0.835091322281041	0.973936049803579	-6.3516269157608	"NO"	"NO"	"FLJ32880"
"GI_22749494-S"	-0.0141354457275975	7.31462846721525	-1.07497897884072	0.288149547558739	0.800351975577429	-5.80703405314498	"NO"	"NO"	"MGC35212"
"GI_22749496-S"	0.054475366020978	7.44773917845542	2.00580858239533	0.0509487807274888	0.469194384101641	-4.46269796473325	"NO"	"NO"	"FLJ25444"
"GI_22749502-S"	0.0145201673591915	7.27673565323443	0.789708385423262	0.433865202964329	0.874625705901272	-6.06589558563047	"NO"	"NO"	"MGC40084"
"GI_22749506-S"	0.00474941521710459	7.18915302147316	0.495206007112708	0.622879103389601	0.930879806221789	-6.25195289230058	"NO"	"NO"	"FLJ25378"
"GI_22749508-S"	-0.0248872180483062	8.3997370154008	-0.218194183300147	0.82827037868327	0.972870636073543	-6.34976034421248	"NO"	"NO"	"MGC35043"
"GI_22749510-S"	0.00375667214306663	7.31164202504496	0.315592620961324	0.753779762844655	0.959535775151829	-6.3239861501897	"NO"	"NO"	"MGC39696"
"GI_22749514-S"	-0.0190374508390585	7.27928405334885	-1.42270951641945	0.161758411926132	0.681378027783645	-5.39094785518287	"NO"	"NO"	"MGC33607"
"GI_22749516-S"	0.00434663079149722	7.3979395222284	0.299273245428011	0.766117947900582	0.962678422933138	-6.32895825187738	"NO"	"NO"	"MGC40368"
"GI_22749518-S"	0.00417622309057997	7.4963890365909	0.201918221600619	0.840896322944057	0.974854853613756	-6.35315246093503	"NO"	"NO"	"MGC42090"
"GI_22749520-S"	-0.0919514190863193	8.16991049523637	-1.1671698715353	0.249327269558156	0.769630930679505	-5.70727597116309	"NO"	"NO"	"MGC40579"
"GI_22749524-S"	0.0201994889392587	7.54584211706901	0.622600270284934	0.536709015019136	0.90995277961502	-6.18174806860691	"NO"	"NO"	"MGC33302"
"GI_22749526-S"	-0.0118900238070738	7.28225154551526	-1.08168593445786	0.285190225613482	0.797754149393959	-5.80003823696591	"NO"	"NO"	"MGC26856"
"GI_22749528-S"	-0.00882793141124072	7.28684481167603	-0.684853478425464	0.496970552056913	0.899134896628109	-6.14172321712688	"NO"	"NO"	"FLJ32830"
"GI_22749538-S"	0.00404646981983703	7.32236413421304	0.315979629440408	0.753487939902933	0.959535775151829	-6.32386504900893	"NO"	"NO"	"MGC17358"
"GI_22749542-S"	-0.037144858638964	7.57211334280429	-1.51808823592529	0.136030051315052	0.644027190848907	-5.25827139543286	"NO"	"NO"	"MGC40405"
"GI_22758131-S"	0.0072408392484471	7.33042682380648	0.597128460323701	0.553432863021171	0.914921743647618	-6.19704560124823	"NO"	"NO"	"FLJ12616"
"GI_22758145-S"	0.0993603125722826	7.40497903337104	1.26684445634484	0.211768699886588	0.738355750470718	-5.59077632927781	"NO"	"NO"	"FLJ25084"
"GI_22779859-S"	0.0115875111744979	7.31761032997238	0.966976332979525	0.338756067689258	0.825435183905346	-5.91397840007406	"NO"	"NO"	"FOXL1"
"GI_22779869-S"	-0.0537207416512544	7.96306656261478	-1.0382151599072	0.304750649441691	0.807548065703466	-5.84464718358407	"NO"	"NO"	"LOC149420"
"GI_22779872-S"	0.0960408314415071	7.61552255350107	2.59167541185162	0.0128541606238482	0.282831826974911	-3.27229056097567	"NO"	"NO"	"MTVR1"
"GI_22779876-S"	0.0215819583800867	7.34484339613794	1.67411523785879	0.101088565029005	0.583768402349819	-5.02467191751659	"NO"	"NO"	"GJA3"
"GI_22779933-S"	-0.0996483560907375	8.57746561749519	-0.97399953504352	0.335295665515566	0.824161348200049	-5.90735252795712	"NO"	"NO"	"PWDMP"
"GI_22779935-S"	0.0794144145634945	8.48468807212119	0.686048860127476	0.496223661689564	0.899098803187106	-6.14091812789806	"NO"	"NO"	"WFDC6"
"GI_22902135-S"	-0.00389425215650352	7.24913879706386	-0.325082836598045	0.746634269463615	0.958348893220429	-6.32097390758023	"NO"	"NO"	"SP7"
"GI_22907022-S"	0.0508742603106516	8.20030320009757	0.621149674276331	0.537654323185626	0.910444871139053	-6.18263610940082	"NO"	"NO"	"EPPB9"
"GI_22907024-S"	-0.0184502495551371	7.25805955700403	-1.10074456795528	0.276897179681208	0.791659600555649	-5.77993391061438	"NO"	"NO"	"APOBEC3B"
"GI_22907027-S"	-0.0101569224969529	7.32047987070127	-0.701232304528575	0.486790927742861	0.895950564152812	-6.1305725802844	"NO"	"NO"	"FBP2"
"GI_22907036-S"	0.111099840994296	12.1223577325501	0.587914599292046	0.559546738004056	0.917507656365567	-6.20242436100365	"NO"	"NO"	"APOBEC3A"
"GI_22907038-S"	0.0172078527706478	7.35285060492485	1.20028937379706	0.236346353128553	0.756569280243531	-5.66955546751002	"NO"	"NO"	"APOBEC3C"
"GI_22907040-S"	-0.0143971121950326	7.28229689452607	-1.16704993111633	0.249375197859639	0.769630930679505	-5.70741077426222	"NO"	"NO"	"APOBEC3D"
"GI_22907046-S"	-0.176778701914508	8.26167783447678	-2.66208733525016	0.0107506962563514	0.265002486464759	-3.11384370951553	"NO"	"NO"	"ADORA2B"
"GI_22907048-S"	-0.0108529195067657	12.9834900269417	-0.0667819485865167	0.947052950285575	0.992713310353261	-6.3711749117806	"NO"	"NO"	"ALDH3A1"
"GI_22907051-S"	-0.152032414479594	9.38545324926981	-2.91479643726222	0.00554234429979851	0.203620929618565	-2.52072872985141	"NO"	"NO"	"ARPC1A"
"GI_22907055-S"	0.0442633683397258	9.0773931533106	0.904480468643753	0.370587307715131	0.840614037920737	-5.97091068135379	"NO"	"NO"	"ARPC1B"
"GI_22907057-S"	-0.0453154240641238	7.6300079746066	-1.61225021813929	0.113942962257701	0.609480980194167	-5.11972070464469	"NO"	"NO"	"FLJ10193"
"GI_22907059-S"	-0.0305197881651029	7.38278798570693	-1.82498697987492	0.0746863461692992	0.535306023560632	-4.77981209018408	"NO"	"NO"	"FLJ10847"
"GI_23065521-S"	0.110140817785057	8.28802344329154	2.26580970448837	0.0283531433904949	0.373856228550142	-3.96382500277813	"NO"	"NO"	"DKFZp566O084"
"GI_23065549-S"	0.0986506188822114	7.50557229648224	2.76061170572254	0.00833555000279471	0.244503055360064	-2.88705745429548	"NO"	"NO"	"GSTM2"
"GI_23065562-S"	-0.0163716634362858	7.23592361103914	-1.63973833297727	0.10807576940927	0.595174321689383	-5.07787829698457	"NO"	"NO"	"GSTM5"
"GI_23065565-S"	-0.0028270220981339	7.27821908708686	-0.244876773875258	0.8076719519485	0.970577036047323	-6.34363206685737	"NO"	"NO"	"GPR24"
"GI_23065568-S"	-0.204309982032604	7.9798417906291	-2.97929874875292	0.00465631788407011	0.194409108100434	-2.36350797654437	"NO"	"NO"	"GSTA4"
"GI_23065570-S"	0.0189521199900158	7.33005302227021	0.930965322569511	0.356869856252922	0.835131015584095	-5.94722960183205	"NO"	"NO"	"GTPBP1"
"GI_23097237-S"	0.00532454425119333	7.40221667753081	0.278770699263217	0.781705787482619	0.964796450641208	-6.33483225021763	"NO"	"NO"	"CHST13"
"GI_23097239-S"	-0.106862148819104	8.27019347118823	-1.29523938736968	0.201883921573583	0.732529758690242	-5.55596447931417	"NO"	"NO"	"DKFZp434K1815"
"GI_23097243-S"	-0.0247436593558481	7.28084517295153	-2.00827773759949	0.0506760128548562	0.468018057287512	-4.45819430247656	"NO"	"NO"	"EOS"
"GI_23097245-S"	-0.00696376724342151	7.30163851431471	-0.514291137985351	0.609580577619019	0.929019110596594	-6.24244111797153	"NO"	"NO"	"PYC1"
"GI_23097259-S"	0.00889003851770642	7.29086785095198	0.531344868037658	0.597809099903057	0.925586688499227	-6.23364123277203	"NO"	"NO"	"HCMOGT-1"
"GI_23097269-S"	-0.0154874290476421	7.3632230421849	-1.14318498029333	0.25904444366519	0.777708133755181	-5.73397383740516	"NO"	"NO"	"MGC33894"
"GI_23097271-S"	0.000614181342565523	7.42165178375545	0.038342501503491	0.969585249179422	0.996212956616752	-6.37265946250609	"NO"	"NO"	"PAOX"
"GI_23097273-S"	-0.00178603765846841	7.32029240405262	-0.14009695674671	0.889212437620761	0.983910936202454	-6.36364502237515	"NO"	"NO"	"DKFZp761L1417"
"GI_23097278-S"	-0.00729452711448531	7.6619296459665	-0.247218229207896	0.805870728574567	0.970420730357508	-6.34306067988866	"NO"	"NO"	"C20orf158"
"GI_23097280-S"	-0.00848861586423055	7.41511043357094	-0.543502922282785	0.589482624974306	0.92372640705035	-6.22719457283881	"NO"	"NO"	"KIAA1023"
"GI_23097291-S"	-0.0187157875708461	7.41071142228023	-1.1893427056365	0.240581037391565	0.760413722515527	-5.68213228962003	"NO"	"NO"	"POP1"
"GI_23097309-S"	0.0041835111142392	7.30528907377404	0.340820737481831	0.734834451429202	0.957158204859476	-6.31578290284801	"NO"	"NO"	"ELOVL3"
"GI_23097312-S"	-0.0115504435006093	7.27735492551339	-1.03857513185552	0.304584979446088	0.807536809522718	-5.84428492728783	"NO"	"NO"	"FLJ39075"
"GI_23097314-S"	-0.0202111443050725	8.29792408815471	-0.504119229150865	0.616652164367591	0.930879806221789	-6.2475549014088	"NO"	"NO"	"ZFP62"
"GI_23097320-S"	-0.0191435947829746	7.44653140541876	-1.20053894620605	0.236250446120035	0.756528087279512	-5.66926747180873	"NO"	"NO"	"FLJ35863"
"GI_23097324-S"	0.0201991167176594	7.32141296905869	1.47208459355004	0.14800066150057	0.661532645332951	-5.32323700383979	"NO"	"NO"	"FLJ23754"
"GI_23097326-S"	-0.0075475809440384	7.29654431180155	-0.651617713039706	0.517982506756595	0.904652773088476	-6.16355674689796	"NO"	"NO"	"FLJ37549"
"GI_23097330-S"	1.85576421305456e-05	11.1655965981803	0.000108049489442571	0.999914269507646	0.999914269507646	-6.37338950789874	"NO"	"NO"	"FLJ14408"
"GI_23097337-S"	0.0138067038715288	7.29401253567948	1.43919940583691	0.157056705731709	0.673882842034891	-5.36856767604934	"NO"	"NO"	"NXPH1"
